"id","lang","official","title","latin"
v1,en,true,Let's Meow Meow!,
v1,ja,true,みんなでニャンニャン,Minna de Nyan Nyan
v2,en,true,Kana -Little Sister-,
v2,ja,true,加奈～いもうと～,Kana ~Imouto~
v2,vi,false,Kana ~Em gái tôi~,
v2,zh-Hans,false,加奈…欢迎回来!!,Jianai... Huanying Huilai!
v3,en,false,Utawarerumono,
v3,ja,true,うたわれるもの,Utawarerumono
v3,ko,false,칭송받는 자,Chingsongbanneun Ja
v3,zh-Hans,false,传颂之物,Chuansong zhi Wu
v3,zh-Hant,false,受讚頌者,Shouzansongzhe
v4,en,true,CLANNAD,
v4,ja,true,CLANNAD,
v4,ko,true,클라나드,CLANNAD
v4,zh-Hans,true,CLANNAD,
v5,en,true,Little Busters!,
v5,es,false,Little Busters!,
v5,ja,true,リトルバスターズ！,Little Busters!
v5,ko,false,리틀 버스터즈!,Little Busters!
v5,ru,false,Маленькие проказники!,Malen'kie prokazniki!
v5,zh-Hans,false,Little Busters!,
v6,en,false,Kira -snowdrop-,
v6,fr,false,Kira ~ Fleur des neiges,
v6,ja,true,雪花 -きら-,Yukibana -Kira-
v7,ja,true,月姫,Tsukihime
v7,zh-Hans,false,月姫,Yueji
v8,de,false,Nachklang eines Mittsommertags,
v8,en,false,A Midsummer Day's Resonance,
v8,es,false,La resonancia de un día de verano,
v8,ja,true,夏の日のレザナンス,Natsu no Hi no Resonance
v8,ru,false,Летний Резонанс,Letnij Rezonans
v8,ta,false,Resonance sa Araw ng Tag-init,
v9,en,true,Bible Black - The Game,
v9,ja,true,Bible Black -La noche de walpurgis-,
v9,zh-Hans,false,黑暗圣经,Hei'an Shengjing
v10,ja,true,narcissu,
v10,zh-Hans,false,水仙,shuixian
v11,ja,true,Fate/stay night,
v12,en,true,Tomoyo After ~It's a Wonderful Life~,
v12,ja,true,智代アフター ～It’s a Wonderful Life～,Tomoyo After ~It's a Wonderful Life~
v12,zh-Hans,false,智代After ～It's a Wonderful Life～,Tomoyo After ～It's a Wonderful Life～
v13,ja,true,Remember11 -the age of infinity-,
v13,zh-Hans,true,无限轮回的时光,Wuxian Lunhui de Shiguang
v13,zh-Hant,true,Remember11 時光的記憶,Remember11 -Shiguang de Jiyi-
v14,en,true,School Days,
v14,es,false,School Days,
v14,ja,true,School Days,
v14,ko,false,School Days,
v14,pl,false,School Days,
v14,ru,false,Школьные Дни,Shkol'nye Dni
v14,zh-Hans,true,School Days,
v14,zh-Hant,false,School Days,
v15,ja,true,MOON.,
v16,ja,true,ゆのはな,Yunohana
v16,ko,false,유노하나,Yunohana
v16,zh-Hant,true,雪之華,Xue zhi Hua
v17,en,true,Ever17 -out of infinity-,
v17,ja,true,Ever17 -the out of infinity-,
v17,zh-Hans,true,时空轮回,Shikong Lunhui
v17,zh-Hant,true,時光的羈絆,Shiguang de Jiban
v18,ja,true,To Heart,
v19,en,false,Heartthrob Memorial,
v19,ja,true,ときめきメモリアル,Tokimeki Memorial
v20,ja,true,ToHeart2,
v21,en,false,December when there is no angel,
v21,ja,true,天使のいない12月,Tenshi no Inai 12-gatsu
v21,ko,false,천사가 없는 12월,Cheonsaga Eomneun 12wol
v21,zh-Hans,false,天使不在的12月,Tianshi Buzai de 12 Yue
v22,ja,true,カタハネ,Katahane
v23,ja,true,いつか、届く、あの空に。,"Itsuka, Todoku, Ano Sora ni."
v23,zh-Hans,false,终有一日愿遂彼空,Zhong You Yiri Yuan Sui Bikong
v24,en,true,Umineko When They Cry - Question Arcs,
v24,ja,true,うみねこのなく頃に,Umineko no Naku Koro ni
v24,ru,false,Когда плачут чайки,Kogda plachut chajki
v24,zh-Hans,false,海猫鸣泣之时,Haimao Mingqi zhi Shi
v25,ja,true,AYAKASHI アヤカシ,Ayakashi
v26,ja,true,聖なるかな -The Spirit of Eternity Sword2-,Seinarukana -The Spirit of Eternity Sword 2-
v27,ja,true,セパレイトハーツ,Separate Hearts
v28,ja,true,SHUFFLE!,
v29,en,true,Crescendo,
v29,ja,true,Crescendo ～永遠だと思っていたあの頃～,Crescendo ~Eien da to Omotte Ita Ano Koro~
v29,ru,true,Crescendo: Прелести порока,Crescendo: Prelesti poroka
v30,en,true,Yo-Jin-Bo ~ The Bodyguards,
v30,ja,true,用心棒- ～運命のフロイデ～,Yo-Jin-Bo ~Unmei no Freude~
v31,en,true,Hitomi -My Stepsister-,
v31,ja,true,義妹・仁美,Gimai - Hitomi
v32,en,true,Hourglass of Summer,
v32,ja,true,夏色の砂時計,Natsuiro no Sunadokei
v33,en,true,Kanon,
v33,ja,true,Kanon,
v33,ko,false,카논,Kanon
v33,zh-Hans,true,Kanon,
v34,de,true,planetarian,
v34,en,true,planetarian ~Dream of Little Star~,
v34,es,true,planetarian,
v34,fr,true,planetarian,
v34,ja,true,planetarian ～ちいさなほしのゆめ～,planetarian ~Chiisana Hoshi no Yume~
v34,ko,false,planetarian ~작은 별의 꿈~,Planetarian ~Jageun Byeorui Kkum~
v34,tr,false,Planetarian ~küçük bir gezegenin hülyası~,
v34,zh-Hans,true,planetarian～小小的星之梦～,planetarian ～Xiaoxiao de Xing Zhi Meng～
v34,zh-Hant,true,planetarian∼小小的星之夢∼,planetarian ～Xiaoxiao de Xing Zhi Meng～
v35,ja,true,Wind -a breath of heart-,
v36,en,true,AIR,
v36,es,false,AIR,
v36,ja,true,AIR,
v36,ko,false,Air,
v36,ru,false,Высь,Vys'
v36,zh-Hans,true,AIR,
v37,en,false,The Rotting Princess ~Euthanasia~,
v37,ja,true,腐り姫 ～euthanasia～,Kusarihime ~Euthanasia~
v37,ru,false,Принцесса порчи: Эвтаназия,Princessa porchi: Evtanazija
v37,zh-Hans,false,腐姫 ～euthanasia～,Fuji ~Euthanasia~
v38,en,true,Symphonic Rain,
v38,ja,true,シンフォニック＝レイン,Symphonic Rain
v38,vi,true,Mưa Giao Hưởng,
v38,zh-Hans,true,交响乐之雨,Jiaoxiangyue zhi Yu
v38,zh-Hant,true,交響樂之雨,Jiaoxiangyue zhi Yu
v39,en,false,"40 Days and 40 Nights of Rain",
v39,ja,true,"40日40夜の雨","40-nichi 40-ya no Ame"
v40,en,false,The noose,
v40,ja,true,The noose,
v41,en,true,Amusement Park,
v41,ja,true,ゆ・う・え・ん・ち,Yu-u-e-n-chi
v42,en,true,Day of Love,
v42,ja,true,恋ようび,Koiyoubi
v43,en,true,X-Change,
v43,ja,true,Xchange,
v43,ru,true,X-Change: Школьный роман,X-Change: Shkol'nyj roman
v44,en,true,Yume Miru Kusuri - A Drug That Makes You Dream,
v44,ja,true,ユメミルクスリ,Yume Miru Kusuri
v44,zh-Hant,true,夢見之藥,Mengjian zhi Yao
v45,en,true,Phantom of Inferno,
v45,ja,true,Phantom -PHANTOM OF INFERNO-,
v45,ko,true,팬텀 오브 인페르노,Phantom of Inferno
v46,en,true,The Sagara Family,
v46,ja,true,相楽さん家の悦楽ライフ♪,Sagara-sanchi no Etsuraku Life ♪
v47,ja,true,歌月十夜,Kagetsu Tooya
v47,zh-Hans,false,歌月十夜,Geyue Shiye
v48,en,true,RADICAL DREAMERS -Le Trésor Interdit-,
v48,ja,true,RADICAL DREAMERS -盗めない宝石-,RADICAL DREAMERS -Nusumenai Houseki-
v49,ja,true,月姫 PLUS-DISC,Tsukihime PLUS-DISC
v50,ja,true,Fate/hollow ataraxia,
v51,en,false,ONE ~To the Radiant Season~,
v51,es,false,One ~hacia una radiante estación~,
v51,ja,true,ONE ～輝く季節へ～,ONE ~Kagayaku Kisetsu e~
v51,ko,false,ONE ~빛나는 계절로~,ONE ~Binnaneun Gyejeollo~
v51,zh-Hans,false,ONE～光辉的季节～,ONE ~Guanghui de Jijie~
v52,en,false,Red Shift,
v52,ja,true,常世の星空,Tokoyo no Hoshizora
v53,en,true,OMGWTFOTL,
v53,ja,true,男土下座地獄,Otoko Dogeza Jigoku
v54,en,true,Figures of Happiness,
v54,ja,true,しあわせのかたち,Shiawase no Katachi
v55,ja,true,イシカとホノリ,Ishika to Honori
v56,en,true,Piece of Wonder,
v56,ja,true,ピースオブワンダー,Piece of Wonder
v57,en,true,Sharin no Kuni: The Girl Among the Sunflowers,
v57,ja,true,車輪の国、向日葵の少女,"Sharin no Kuni, Himawari no Shoujo"
v57,ko,false,"차륜의 나라, 해바라기의 소녀","Charyun-ui Nara, Haebaragi-ui Sonyeo"
v57,ru,false,"Страна Колес, Девочка-Подсолнух","Strana Koljos, Devochka-Podsolnuh"
v57,zh-Hans,false,车轮之国，向日葵的少女,"Chelun zhi Guo, Xiangrikui de Shaonv"
v58,en,false,Visions from the Other Side,
v58,ja,true,向日の夢,Mukou no Yume
v59,en,false,Shooting Star Hill,
v59,ja,true,星の降る丘,Hoshi no Furu Oka
v60,ja,true,藍より青し,Ai Yori Aoshi
v61,en,false,A Dream of Summer,
v61,ja,true,ヒトナツの夢,Hitonatsu no Yume
v62,en,false,Midsummer Haze,
v62,ja,true,真夏のかげろう,Manatsu no Kagerou
v63,ja,true,ドラゴニア,Dragonia
v64,en,true,Private Nurse,
v64,ja,true,プライベートナース,Private Nurse
v64,ru,true,Private Nurse: Любовные процедуры,Private Nurse: Ljubovnye procedury
v65,ja,true,舞-HiME 運命の系統樹,Mai-HiME - Unmei no Keitouju
v66,en,true,CROSS†CHANNEL,
v66,ja,true,CROSS†CHANNEL,
v66,zh-Hans,false,CROSS†CHANNEL,
v67,en,true,Higurashi When They Cry - Question Arcs,
v67,fr,true,Le sanglot des cigales ~cycle des énigmes~,
v67,it,false,Higurashi - Quando piangono le cicale - Archi di domanda,
v67,ja,true,ひぐらしのなく頃に,Higurashi no Naku Koro ni
v67,pl,false,Gdy zapłaczą cykady,
v67,ru,false,Когда плачут цикады,Kogda plachut cikady
v67,vi,false,Khi Ve Sầu Khóc,
v67,zh-Hans,false,寒蝉鸣泣之时 出题篇,Hanchan Mingqi zhi Shi Chuti Pian
v68,en,true,Higurashi When They Cry - Answer Arcs,
v68,fr,true,Le sanglot des cigales R ~cycle des résolutions~,
v68,ja,true,ひぐらしのなく頃に解,Higurashi no Naku Koro ni Kai
v68,ru,false,Когда плачут цикады: Ответы,Kogda plachut cikady: Otvety
v68,zh-Hans,false,寒蝉鸣泣之时解,Hanchan Mingqi zhi Shi Jie
v69,en,false,Higurashi When They Cry - Rei,
v69,ja,true,ひぐらしのなく頃に礼,Higurashi no Naku Koro ni Rei
v69,zh-Hans,false,寒蝉鸣泣之时 礼,Hanchan Mingqi zhi Shi Li
v69,zh-Hant,false,寒蟬鳴泣之時 禮,Hanchan Mingqi zhi Shi Li
v70,ja,true,narcissu -SIDE 2nd-,
v70,zh-Hans,true,水仙2,Shui Xian 2
v71,en,true,Snow Sakura,
v71,ja,true,雪桜,Yukizakura
v72,en,true,My Black Cat,
v72,ja,true,私の黒猫,Watashi no Kuroneko
v73,ja,true,Summer Days,
v74,en,true,Aselia the Eternal,
v74,ja,true,永遠のアセリア-The Spirit of Eternity Sword-,Eien no Aselia -The Spirit of Eternity Sword-
v75,ja,true,月陽炎,Tsukikagerou
v76,ja,true,永遠のアセリア Expansion —The Spirit of Eternity Sword—,Eien no Aselia Expansion -The Spirit of Eternity Sword-
v77,ja,true,スピたん Spirits Expedition―in the Phantasmagoria―,Spitan Spirits Expedition -in the Phantasmagoria-
v78,ja,true,最終試験くじら,Saishuu Shiken Kujira
v79,ja,true,true tears,
v79,zh-Hans,true,真实之泪,Zhenshi zhi Lei
v79,zh-Hant,true,真實之淚,Zhenshi zhi Lei
v80,ja,true,月は東に日は西に ～Operation Sanctuary～,Tsuki wa Higashi ni Hi wa Nishi ni ~Operation Sanctuary~
v80,zh-Hans,false,夜月东升·暮日西沉~Operation Sanctuary~,Yeyue Dongsheng·Muri Xichen ~Operation Sanctuary~
v82,ja,true,Quartett!,
v83,ja,true,ExE,
v3059,ja,true,ルーンロオド,Rune Lord
v84,ja,true,車輪の国、悠久の少年少女,"Sharin no Kuni, Yuukyuu no Shounenshoujo"
v84,zh-Hans,false,"车轮之国, 悠久之少年少女","Chelun zhi Guo, Youjiu zhi Shaonianshaonü"
v85,ja,true,魂響〜たまゆら〜,Tamayura
v86,ja,true,こんな娘がいたら僕はもう…!!,"Konna Ko ga Itara, Boku wa Mou...!!"
v87,ja,true,FORTUNE ARTERIAL,
v88,ja,true,ef - a fairy tale of the two.,
v88,zh-Hans,true,悠久之翼,Youjiu zhi Yi
v89,ja,true,_summer,
v90,ja,true,ToHeart2 AnotherDays,
v91,en,false,Ballad of an Evening Butterfly,
v91,ja,true,夜蝶綺譚,Yachoukitan
v92,en,true,Muv-Luv Alternative,
v92,ja,true,マブラヴ　オルタネイティヴ,Muv-Luv Alternative
v93,en,true,Muv-Luv,
v93,ja,true,マブラヴ,Muv-Luv
v93,zh-Hans,true,Muv-Luv,
v94,en,true,Kimi ga Nozomu Eien,
v94,ja,true,君が望む永遠,Kimi ga Nozomu Eien
v94,zh-Hans,false,你所期望的永远,Ni Suo Qiwang de Yongyuan
v95,ja,true,Close to ～祈りの丘～,Close to ~Inori no Oka~
v96,ja,true,I/O,
v97,de,false,Saya no Uta,
v97,en,true,Saya no Uta ~ The Song of Saya,
v97,es,false,La canción de Saya,
v97,fr,false,Saya no Uta,
v97,it,false,Saya no Uta,
v97,ja,true,沙耶の唄,Saya no Uta
v97,ko,false,사야의 노래,Sayaui Norae
v97,pt-br,false,Saya no Uta,
v97,ru,false,Песнь Сайи,Pesn' Saji
v97,tr,false,Saya’nın Şarkısı,
v97,vi,false,Khúc ca của Saya,
v97,zh-Hans,true,沙耶之歌,Shaye zhi Ge
v98,en,true,AKAIITO,
v98,ja,true,アカイイト,Akai Ito
v98,ko,false,아카이이토,Akai Ito
v98,zh-Hans,false,红线,Hongxian
v99,en,true,Suika,
v99,ja,true,水夏~SUIKA~,Suika
v99,zh-Hans,true,水夏,Shuixia
v99,zh-Hant,true,水夏,Shuixia
v100,ja,true,もしも明日が晴れならば,Moshimo Ashita ga Hare Naraba
v101,en,true,Virgin Roster,
v101,ja,true,出血簿〜鮮赤の嗚咽〜,Shukketsubo ~Senseki no Oetsu~
v101,ru,true,Virgin Roster: Алтарь страсти,Virgin Roster: Altar' strasti
v102,ja,true,月光のカルネヴァーレ,Gekkou no Carnevale
v103,ja,true,TRUE REMEMBRANCE,
v103,ru,true,Истина памяти,Istina pamjati
v104,ja,true,ゼロの使い魔 小悪魔と春風の協奏曲,Zero no Tsukaima -Koakuma to Harukaze no Concerto-
v105,ja,true,キラークイーン,Killer Queen
v106,en,false,Castle Fantasia 2: The Sacred War,
v106,ja,true,キャッスルファンタジア ～聖魔大戦～,Castle Fantasia ~Seima Taisen~
v108,en,false,"Summer, Cicadas, and the Girl",
v108,ja,true,夏、セミ、少女,"Natsu, Semi, Shoujo"
v109,en,true,Target: Pheromone,
v109,ja,true,とってもフェロモン,Tottemo Pheromone
v109,ru,true,Tottemo Pheromone: Фея-искусительница,Tottemo Pheromone: Feja-iskusitel'nica
v110,en,false,Kingdom,
v110,ja,true,恋する王国,Koisuru Oukoku
v111,ja,true,ときめきCheck in!,Tokimeki Check-in!
v112,ja,true,Snow Drop,
v113,en,true,Three Sisters' Story,
v113,ja,true,三姉妹,San Shimai
v114,en,true,Discipline -The Record of a Crusade-,
v114,ja,true,DISCIPLINE -The record of a Crusade-,
v114,zh-Hans,false,Discipline -The Record of a Crusade-,
v115,en,true,Casual Romance Club -L'etude de l'amour-,
v115,ja,true,放課後恋愛クラブ ～恋のエチュード～,Houkago Ren'ai Club ~Koi no Etude~
v116,en,true,Bazooka Cafe,
v116,ja,true,ぷるるんカフェ,Pururun Café
v117,en,true,Brave Soul,
v117,ja,true,Brave Soul,
v117,ru,true,Brave Soul: Рыцарь любви,Brave Soul: Rycar' ljubvi
v118,en,true,Come See Me Tonight,
v118,ja,true,私に今夜☆会いに来て,Watashi ni Kon'ya☆Ai ni Kite
v118,ru,true,Come See Me Tonight: Искушённые страстью,Come See Me Tonight: Iskushjonnye strast'ju
v119,en,true,Divi-Dead,
v119,es,false,Divi-Dead,
v119,ja,true,DIVI-DEAD,
v119,pt-br,false,Divi-Dead,
v120,en,true,Slave Pageant,
v120,ja,true,娼女接待,Shoujo Settai
v120,ru,true,Slave Pageant: Уроки сладострастия,Slave Pageant: Uroki sladostrastija
v121,en,true,Chain ~ The Lost Footprints,
v121,ja,true,チェーン　失われた足跡,Chain Ushinawareta Ashiato
v121,ru,true,Цепь - потерянные звенья,Cep' - poterjannye zven'ja
v122,en,true,Doushin - Same Heart,
v122,ja,true,同心～三姉妹のエチュード～,Doushin ~Sanshimai no Etude~
v123,en,true,"Pick Me, Honey!",
v123,ja,true,あなたの幼妻,Anata no Osanazuma
v124,en,true,Enzai - Falsely Accused,
v124,ja,true,冤罪,Enzai
v124,zh-Hant,true,冤罪,Yuanzui
v125,ja,true,SILVER CHAOS,
v126,ja,true,ジュエルナイツ・クルセイダーズ,Jewel Knights - Crusaders
v127,en,true,Pretty Soldier Wars A.D. 2048,
v127,ja,true,妖獣戦記 －Ａ．Ｄ．２０４８－,Youjuu Senki -A.D. 2048-
v128,en,true,X-Change 2,
v128,ja,true,Xchange2,
v128,ru,true,X-Change 2: Империя Чувств,X-Change 2: Imperija Chuvstv
v129,en,true,X-Change 3,
v129,ja,true,Xchange3,
v130,ja,true,いんやん えっくすちぇんじ おるたなてぃぶ,Yin-Yang! X Change Alternative
v131,en,true,Animamundi - Dark Alchemist,
v131,ja,true,アニマムンディ ～終わりなき闇の舞踏～,Animamundi ~Owarinaki Yami no Butou~
v132,en,true,Come See Me Tonight 2,
v132,ja,true,私に今夜会いに来て２～お嫁さんは姫巫女～,Watashi ni Kon'ya Ai ni Kite 2 ~Oyome-san wa Hime Miko~
v132,ru,true,Come See Me Tonight 2: Сегодня ночью я твоя,Come See Me Tonight 2: Segodnja noch'ju ja tvoja
v133,en,true,Do You Like Horny Bunnies?,
v133,ja,true,エッチなバニーさんは嫌い?,Ecchi na Bunny-san wa Kirai?
v134,en,true,Do You Like Horny Bunnies? 2,
v134,ja,true,エッチなバニーさんは嫌い？2,Ecchi na Bunny-san wa Kirai? 2
v134,ru,true,Do You Like Horny Bunnies? 2 - Соблазнительные хвостики,Do You Like Horny Bunnies? 2 - Soblaznitel'nye hvostiki
v135,en,true,Gibo: Stepmother's Sin,
v135,ja,true,義母,Gibo
v136,ja,true,はぁと de ルームメイト,Heart de Roommate
v137,en,true,Kango Shicyauzo,
v137,ja,true,看護しちゃうぞ,Kango Shichau zo
v138,en,true,Secret Wives' Club,
v138,ja,true,人妻姫倶楽部,Hitozuma Hime Club
v138,ru,true,Женский клуб: Запретные удовольствия,Zhenskij klub: Zapretnye udovol'stvija
v139,en,true,Absolute Obedience,
v139,ja,true,絶対服従命令,Zettai Fukujuu Meirei
v139,zh-Hant,true,絕對服從命令,Juedui Fucong Mingling
v140,en,true,I'm Gonna Serve You 4,
v140,ja,true,尽くしてあげちゃう４　～私たちの蜜月～,Tsukushite Agechau 4 ~Watashi-tachi no Mitsugetsu~
v140,ru,true,I'm Gonna Serve You 4: Хочу быть твоей рабыней,I'm Gonna Serve You 4: Hochu byt' tvoej rabynej
v141,en,true,Idols Galore!,
v141,ja,true,召しませアイドル,Meshimase Idol
v142,ja,true,リトルMyメイド,Little My Maid
v143,en,true,Sensei 2,
v143,ja,true,せ・ん・せ・い2,Se-n-se-i 2
v143,ru,true,Sensei 2: Запретное влечение,Sensei 2: Zapretnoe vlechenie
v144,ja,true,蒼黒の月,Kuro no Tsuki
v145,en,true,Critical Point,
v145,ja,true,臨界点 ～クリティカル・ポイント～,Rinkaiten ~Critical Point~
v146,ja,true,Adam: The Double Factor,
v147,en,true,EVE Burst Error,
v147,ja,true,EVE burst error,
v148,en,true,Tsuki -Possession-,
v148,ja,true,憑き,Tsuki
v148,ru,true,Tsuki Possession: Одержимый страстью,Tsuki Possession: Oderzhimyj strast'ju
v149,en,true,Kango Shicyauzo 2 -Is The Sorority House Burning?-,
v149,ja,true,看護しちゃうぞ２　～女子寮は萌えているか～,Kango Shichau zo 2 ~Joshi Ryou wa Moeteiru ka~
v149,ru,true,Обитель порока,Obitel' poroka
v150,ja,true,看護しちゃうぞ３～看護婦さんは甘えんぼ～,Kango Shichau zo 3 ~Kangofu-san wa Amaenbo~
v151,en,true,Desire,
v151,ja,true,DESIRE 背徳の螺旋,DESIRE - Haitoku no Rasen
v152,ja,true,GLO・RI・A ～禁断の血族～,GLO-RI-A ~Kindan no Ketsuzoku~
v153,en,true,Cat Girl Alliance,
v153,ja,true,仔猫同盟,Koneko Doumei
v154,en,true,Cosplay Fetish Academy,
v154,ja,true,性愛学園ふぇち科,Seiai Gakuen Fechika
v155,en,true,Family Project ~Kazoku Keikaku~,
v155,ja,true,家族計画,Kazoku Keikaku
v155,zh-Hans,false,家族计划,Jiazu Jihua
v156,ja,true,PRINCESS WALTZ,
v156,zh-Hans,false,公主华尔兹,Gongzhu Hua'erzi
v157,en,true,Amorous Professor Cherry,
v157,ja,true,微熱教師 ちえり,Binetsu Kyoushi Chieri
v158,en,true,Lightning Warrior Raidy,
v158,ja,true,雷の戦士ライディ,Ikazuchi no Senshi Raidy
v158,pl,false,Lightning Warrior Raidy,
v158,ru,false,Райди - Повелительница молний,Rajdi - Povelitel'nica molnij
v158,zh-Hans,false,雷之战士莱蒂 破邪的雷光,Lei zhi Zhanshi Laidi ~Poxie de Leiguang~
v159,ja,true,DOR,
v160,en,true,Transfer Student,
v160,ja,true,もんもん学園 ten.ko.sei,Monmon Gakuen -Ten.ko.sei-
v161,ja,true,アカネマニアックス～流れ星伝説剛田～,Akane Maniax ~Nagareboshi Densetsu Gouda~
v162,ja,true,ANGEL TYPE,
v163,ja,true,アトラク=ナクア,ATLACH=NACHA
v163,zh-Hans,false,阿特拉克=纳克亚,Atlach=Nacha
v164,ja,true,BITTERSWEET FOOLS,
v165,ja,true,MELTY BLOOD,
v166,ja,true,バイナリィ・ポット -Binary Pot-,Binary Pot
v167,ja,true,ブラス・レストレイション,Brass Restoration
v169,en,false,Welcome to Pia Carrot!!,
v169,ja,true,Pia♥キャロットへようこそ!! ～We've been waiting for you～,Pia♥Carrot e Youkoso!! ~We've Been Waiting for You~
v172,ja,true,エクソダスギルティー,Exodus Guilty
v173,ja,true,魔女のお茶会,Majo no Ocha Kai
v174,ja,true,Canvas2～茜色のパレット～,Canvas 2 ~Akaneiro no Palette~
v175,ja,true,Canvas ～セピア色のモチーフ～,Canvas ~Sepia-iro no Motif~
v176,ja,true,Clover Heart's,
v176,zh-Hans,false,Clover Heart’s（四叶之心）,Clover Heart's (Siye zhi Xin)
v177,ja,true,こみっくパーティー,Comic Party
v177,zh-Hans,false,漫画同人会,Man Hua Tong Ren Hui
v178,ja,true,グリーングリーン,Green Green
v179,ja,true,はるのあしおと,Haru no Ashioto
v179,zh-Hans,false,春天的足音,Chuntian de Zuyin
v180,ja,true,HoneyComing -ハニーカミング-,Honey Coming
v181,ja,true,鎖,Kusari
v182,ja,true,この青空に約束を―,Kono Aozora ni Yakusoku o
v182,zh-Hans,true,青空下的约定,Qingkongxia de Yueding
v182,zh-Hant,true,青空下的約定,Qingkongxia de Yueding
v183,ja,true,鬼哭街 The Cyber Slayer,Kikokugai - The Cyber Slayer
v183,zh-Hans,false,鬼哭街 - The Cyber Slayer,Guikujie - The Cyber Slayer
v184,ja,true,痕,Kizuato
v185,ja,true,同級生,Doukyuusei
v185,ko,false,동급생,Donggeupsaeng
v185,zh-Hans,true,同级生,Tongjisheng
v186,ja,true,まじかる☆アンティーク,Magical☆Antique
v187,ja,true,まじぷり -Wonder Cradle-,Majipuri -Wonder Cradle-
v188,ja,true,Maple Colors,
v189,ja,true,Maple Colors H,
v190,en,true,May Club,
v190,ja,true,五月倶楽部,May Club
v191,ja,true,巫女みこナース,Miko Miko Nurse
v192,ja,true,みずいろ,Mizuiro
v192,zh-Hans,false,水色,Shuise
v193,ja,true,ななついろ★ドロップス,Nanatsuiro★Drops
v193,zh-Hans,false,七色★星露,Qise★Xinglu
v194,ja,true,Orange Pocket -オレンジポケット-,Orange Pocket
v195,en,true,Otoboku: Maidens Are Falling For Me,
v195,ja,true,処女はお姉さまに恋してる,Otome wa Boku ni Koishiteru
v195,zh-Hans,false,爱上姐姐（♂）的少女,Ai'shang Jie'jie（♂）de Shao'nü
v196,ja,true,ぽぽたん,Popotan
v197,ja,true,プリンセスブライド,Princess Bride
v198,ja,true,Princess Holiday～転がるりんご亭千夜一夜～,Princess Holiday ~Korogaru Ringotei Sen'ya Ichiya~
v198,zh-Hans,false,Princess Holiday～回转苹果亭的一千零一夜～,Princess Holiday ~Huizhuanpingguoting de Yiqianlingyiye~
v199,ja,true,プリズム・ハート,Prism Heart
v200,ja,true,プリズム・アーク ～プリズム・ハート エピソード２～,Prism Ark ~Prism Heart Episode 2~
v201,ja,true,Tick! Tack!,
v202,ja,true,Really? Really!,
v203,ja,true,リフレインブルー,Refrain Blue
v204,ja,true,Routes,
v205,ja,true,さくらシュトラッセ,Sakura Strasse
v206,en,true,Season of the Sakura,
v206,ja,true,さくらの季節,Sakura no Kisetsu
v206,zh-Hant,true,櫻花的季節,Yinghua De Jijie
v207,ja,true,SEXFRIEND ～セックスフレンド～,Sexfriend
v208,ja,true,夏音-Overture-,Natsunone -Overture-
v209,en,false,At Summer's End,
v209,ja,true,なつのおわりに,Natsu no Owari ni
v210,en,true,Himawari - The Sunflower -,
v210,es,false,Himawari - El Girasol,
v210,ja,true,ひまわり,Himawari
v210,ru,false,Himawari,
v210,zh-Hans,true,向日葵-天空鹅卵石,Xiangrikui-Tiankong Eluanshi
v211,ar,false,G-senjou no Maou,
v211,en,true,G-senjou no Maou - The Devil on G-String,
v211,es,false,G-senjou no Maou,
v211,hu,false,Az Ördög a G-húron,
v211,it,false,G-senjou no Maou,
v211,ja,true,G線上の魔王,G-senjou no Maou
v211,ko,false,G선상의 마왕,G-Seonsangui Mawang
v211,pl,false,Diabeł na strunie G,
v211,pt-br,false,O Diabo na Corda Sol,
v211,ru,false,G-senjou no Maou - The Devil on G-String,
v211,vi,false,G-senjou no Maou,
v211,zh-Hans,false,G弦上的魔王,G-xian Shang de Mowang
v212,ja,true,姫騎士リリア～魔触の王城に堕つ～,Himekishi Lilia ~Mashoku no Oujou ni Otsu~
v213,ja,true,グリーングリーン2 恋のスペシャルサマー,Green Green 2 ~Koi no Special Summer~
v214,ja,true,グリーングリーン3 ハローグッバイ,"Green Green 3 ~Hello, Good-bye~"
v215,ja,true,GONNA BE ??,
v216,ja,true,ゼロの使い魔 夢魔が紡ぐ夜風の幻想曲,Zero no Tsukaima -Muma ga Tsumugu Yokaze no Fantasy-
v217,ja,true,REVIVE... ～蘇生～,Revive... ~Sosei~
v218,ja,true,慟哭 そして…,Doukoku Soshite...
v219,ja,true,センチメンタルグラフティ,Sentimental Graffiti
v219,zh-Hans,true,青涩宝贝,Qingse Baobei
v219,zh-Hant,true,青澀寶貝,Qingse Baobei
v220,ja,true,センチメンタルグラフティ2,Sentimental Graffiti 2
v220,zh-Hans,true,青涩宝贝 2,Qingse Baobei 2
v221,ja,true,BALDR FORCE,
v222,ja,true,アダージオ,Adagio
v223,ja,true,あののの。～君と過ごしたあの日あの時あの未来～,Anonono. ~Kimi to Sugoshita Ano Hi Ano Toki Ano Mirai~
v224,en,false,Flood of Tears,
v224,ja,true,FLOOD OF TEARS,
v225,en,false,"I, Too, Saw Dreams Through Air",
v225,ja,true,夢越しの空,Yume Goshi no Sora
v226,ja,true,カレと彼の間で　～ホワイトラビリンス～,Kare to Kare no Hazama De ~White Labyrinth~
v227,en,true,Instant Death! Panda Samurai,
v227,ja,true,必殺パンダ侍,Hissatsu Panda Samurai
